elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,classification/accuracy,classification/weighted_f1_score,model,n_epochs,batch_size,learning_rate_multiplier,classification_n_classes,compute_classification_metrics,aoai_endpoint,api_version,fine_tune_id,fine_tuned_model
75688.0,296.0,0.045962270803468,0.75,0.75,0.4266917407512665,0.4038789147629797,ada,10,4,0.21742597964797947,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-c8e77108a70d4e1387de0f3fbb5563f4,ada.ft-c8e77108a70d4e1387de0f3fbb5563f4
75820.0,300.0,0.0543476223559959,0.5,0.5,0.5131579041481018,0.4674792072389523,ada,10,4,0.1935059971762459,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-575d2ae96df946638bc7a25df410dfe8,ada.ft-575d2ae96df946638bc7a25df410dfe8
75848.0,296.0,0.0508191780299303,0.25,0.25,0.4924812018871307,0.4598056607224517,ada,10,4,0.20135074891397708,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-c2eaa404f823454c88f58d92df25caab,ada.ft-c2eaa404f823454c88f58d92df25caab
75464.0,296.0,0.072435279313402,0.75,0.75,0.3853383362293243,0.3575592188677718,ada,10,4,0.20280280550389065,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-22356ad84e674efd86e0754c6709ae3c,ada.ft-22356ad84e674efd86e0754c6709ae3c
77164.0,300.0,0.044818193170589,0.5,0.5,0.5319548845291138,0.5071416911369044,babbage,10,4,0.25,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-051c74d9d57f4fe0bc1f4bc929b56726,babbage.ft-051c74d9d57f4fe0bc1f4bc929b56726
115576.0,440.0,0.0057366584453099,0.75,0.75,0.5037593841552734,0.4651399745044726,ada,15,4,0.24981067532175755,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-e2ea53a89a884e3d8d151fca423de449,ada.ft-e2ea53a89a884e3d8d151fca423de449
112696.0,440.0,0.0047929926917064,0.5,0.5,0.3853383362293243,0.368943614572141,ada,15,4,0.24090741372808755,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-f148058cfa394c429bee7d4bb0699138,ada.ft-f148058cfa394c429bee7d4bb0699138
116280.0,440.0,0.006980336654074,0.5,0.5,0.5018796920776367,0.452880598628029,ada,15,4,0.2401091007058873,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-f439c97da67b44308e46835b87727052,ada.ft-f439c97da67b44308e46835b87727052
76104.0,296.0,0.0433645353535208,0.75,0.75,0.5639097690582275,0.5249606911756579,babbage,10,4,0.24603058182335946,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-83be5fa4c8774c97b326614daa4e0878,babbage.ft-83be5fa4c8774c97b326614daa4e0878
78344.0,296.0,0.0774153371129033,1.0,1.0,0.567669153213501,0.5425775052308491,babbage,10,4,0.21142224644323213,5,True,https://aoai.openai.azure.com/,2022-06-01-preview,ft-64307ebc055c4490a34b4fce05176b96,babbage.ft-64307ebc055c4490a34b4fce05176b96
